"","@ in URLs","Attachments","BanWords","Css","External Resources","Flash content","HTML content","Html Form","Html iFrame","IPs in URLs","Javascript","Phishy","URLs"
"2306","False","0","347","0","0","False","True","False","False","False","0","True","1"
"2307","False","0","420","0","0","False","True","False","False","False","0","True","12"
"2308","False","0","586","0","0","False","True","False","False","True","0","True","24"
"2309","False","0","595","0","0","False","True","False","False","False","0","True","9"
"2310","False","0","758","0","0","False","True","False","False","False","0","True","25"
"2311","False","0","472","0","0","False","True","False","False","False","0","True","4"
"2312","False","0","1150","0","0","False","True","False","False","True","0","True","44"
"2313","False","0","198","0","0","False","True","False","False","False","0","True","3"
"2314","False","0","701","0","0","False","True","False","False","False","0","True","10"
"2315","False","0","446","0","0","False","True","False","False","True","0","True","4"
"2316","False","0","1315","0","0","False","True","False","False","False","0","True","80"
"2317","False","0","346","0","0","False","True","False","False","False","0","True","3"
"2318","False","0","407","0","0","False","True","False","False","False","0","True","3"
"2319","False","0","205","0","0","False","True","False","False","True","0","True","1"
"2320","False","0","214","0","0","False","True","False","False","False","0","True","1"
"2321","False","0","714","0","0","False","True","False","False","True","0","True","4"
"2322","False","0","261","0","0","False","True","False","False","False","0","True","3"
"2323","False","0","302","0","0","False","True","False","False","True","0","True","1"
"2324","False","0","551","0","0","False","True","False","False","False","0","True","2"
"2325","False","0","538","0","0","False","True","False","False","False","0","True","2"
"2326","False","0","378","0","0","False","True","False","False","False","0","True","4"
"2327","False","0","535","0","0","False","True","False","False","False","0","True","2"
"2328","False","0","435","0","0","False","True","False","False","True","0","True","4"
"2329","False","0","488","0","0","False","True","False","False","False","0","True","2"
"2330","False","0","440","0","0","False","True","False","False","True","0","True","3"
"2331","False","0","534","0","0","False","True","False","False","False","0","True","2"
"2332","False","0","987","0","0","False","True","False","False","True","0","True","34"
"2333","False","0","330","0","0","False","True","False","False","False","0","True","4"
"2334","False","0","461","0","0","False","True","False","False","False","0","True","1"
"2335","False","0","409","0","0","False","True","False","False","True","0","True","2"
"2336","False","0","1153","0","0","False","True","False","False","False","0","True","45"
"2337","False","0","333","0","0","False","True","False","False","False","0","True","3"
"2338","False","0","490","0","0","False","True","False","False","False","0","True","2"
"2339","False","0","488","0","0","False","True","False","False","False","0","True","1"
"2340","False","0","811","0","0","False","True","False","False","False","0","True","25"
"2341","False","0","1003","0","0","False","True","False","False","False","0","True","1"
"2342","False","0","301","0","0","False","True","False","False","False","0","True","1"
"2343","False","0","970","0","0","False","True","False","False","False","0","True","15"
"2344","False","0","956","0","0","False","True","False","False","False","0","True","15"
"2345","False","0","557","0","0","False","True","False","False","False","0","True","1"
"2346","False","0","1156","0","0","False","True","False","False","False","0","True","37"
"2347","False","0","314","0","0","False","True","False","False","True","0","True","3"
"2348","False","0","551","0","0","False","True","False","False","False","0","True","2"
"2349","False","0","421","0","0","False","True","False","False","False","0","True","3"
"2350","False","0","793","0","0","False","True","False","False","False","0","True","6"
"2351","False","0","941","0","0","False","True","False","False","False","0","True","16"
"2352","False","0","566","0","0","False","True","False","False","False","0","True","2"
"2353","False","0","497","0","0","False","True","False","False","False","0","True","4"
"2354","False","0","453","0","0","False","True","False","False","False","0","True","9"
"2355","False","0","675","0","0","False","True","False","False","False","0","True","20"
"2356","False","0","2308","0","0","False","True","False","False","False","0","True","46"
"2357","False","0","465","0","0","False","True","False","False","False","0","True","1"
"2358","False","0","297","0","0","False","True","False","False","True","0","True","3"
"2359","False","0","410","0","0","False","True","False","False","True","0","True","2"
"2360","False","0","636","0","0","False","True","False","False","False","0","True","7"
"2361","False","0","564","0","0","False","True","False","False","False","0","True","2"
"2362","False","0","974","0","0","False","True","False","False","False","0","True","1"
"2363","False","0","219","0","0","False","True","False","False","False","0","True","2"
"2364","False","0","388","0","0","False","True","False","False","True","0","True","3"
"2365","False","0","492","0","0","False","True","False","False","False","0","True","7"
"2366","False","0","612","0","0","False","True","False","False","False","0","True","21"
"2367","False","0","2471","0","0","False","True","False","False","False","0","True","47"
"2368","False","0","1314","0","0","False","True","False","False","False","0","True","47"
"2369","False","0","1270","0","0","False","True","False","False","False","0","True","47"
"2370","False","0","808","0","0","False","True","False","False","False","0","True","6"
"2371","False","0","964","0","0","False","True","False","False","False","0","True","1"
"2372","False","0","489","0","0","False","True","False","False","False","0","True","2"
"2373","False","0","552","0","0","False","True","False","False","False","0","True","2"
"2374","False","0","606","0","0","False","True","False","False","False","0","True","27"
"2375","False","0","484","0","0","False","True","False","False","False","0","True","1"
"2376","False","0","711","0","0","False","True","False","False","False","0","True","3"
"2377","False","0","314","0","0","False","True","False","False","False","0","True","4"
"2378","False","0","382","0","0","False","True","False","False","False","0","True","1"
"2379","False","0","509","0","0","False","True","False","False","False","0","True","2"
"2380","False","0","312","0","0","False","True","False","False","False","0","True","1"
"2381","False","0","411","0","0","False","True","False","False","True","0","True","5"
"2382","False","0","1310","0","0","False","True","False","False","False","0","True","47"
"2383","False","0","338","0","0","False","True","False","False","False","0","True","2"
"2384","False","0","294","0","0","False","True","False","False","True","0","True","4"
"2385","False","0","462","0","0","False","True","False","False","False","0","True","1"
"2386","False","0","344","0","0","False","True","False","False","False","0","True","1"
"2387","False","0","560","0","0","False","True","False","False","False","0","True","8"
"2388","False","0","381","0","0","False","True","False","False","True","0","True","12"
"2389","False","0","324","0","0","False","True","False","False","False","0","True","3"
"2390","False","0","1123","0","0","False","True","False","False","False","0","True","46"
"2391","False","0","313","0","0","False","True","False","False","False","0","True","2"
"2392","False","0","334","0","0","False","True","False","False","False","0","True","4"
"2393","False","0","452","0","0","False","True","False","False","False","0","True","5"
"2394","False","0","943","0","0","False","True","False","False","True","0","True","16"
"2395","False","0","487","0","0","False","True","False","False","False","0","True","2"
"2396","False","0","665","0","0","False","True","False","False","False","0","True","10"
"2397","False","0","193","0","0","False","True","False","False","False","0","True","2"
"2398","False","0","304","0","0","False","True","False","False","False","0","True","2"
"2399","False","0","508","0","0","False","True","False","False","False","0","True","2"
"2400","False","0","331","0","0","False","True","False","False","False","0","True","1"
"2401","False","0","528","0","0","False","True","False","False","False","0","True","6"
"2402","False","0","329","0","0","False","True","False","False","True","0","True","2"
"2403","False","0","542","0","0","False","True","False","False","False","0","True","2"
"2404","False","0","1315","0","0","False","True","False","False","False","0","True","47"
"2405","False","0","511","0","0","False","True","False","False","False","0","True","3"
"2406","False","0","502","0","0","False","True","False","False","False","0","True","2"
"2407","False","0","530","0","0","False","True","True","False","False","0","True","2"
"2408","False","0","481","0","0","False","True","False","False","False","0","True","5"
"2409","False","0","2837","0","0","False","True","False","False","False","0","True","8"
"2410","False","0","754","0","0","False","True","False","False","False","0","True","28"
"2411","False","0","471","0","0","False","True","False","False","True","0","True","3"
"2412","False","0","1244","0","0","False","True","False","False","True","0","True","47"
"2413","False","0","477","0","0","False","True","False","False","False","0","True","1"
"2414","False","0","358","0","0","False","True","False","False","False","0","True","5"
"2415","False","0","505","0","0","False","True","False","False","False","0","True","1"
"2416","False","0","422","0","0","False","True","False","False","False","0","True","10"
"2417","False","0","728","0","0","False","True","False","False","False","0","True","10"
"2418","False","0","886","0","0","False","True","False","False","True","0","True","34"
"2419","False","0","479","0","0","False","True","False","False","True","0","True","19"
"2420","False","0","416","0","0","False","True","False","False","False","0","True","1"
"2421","False","0","485","0","0","False","True","False","False","False","0","True","1"
"2422","False","0","748","0","0","False","True","False","False","True","0","True","3"
"2423","False","0","1507","0","0","False","True","False","False","False","0","True","51"
"2424","False","0","417","0","0","False","True","False","False","False","0","True","1"
"2425","False","0","1385","0","0","False","True","False","False","False","0","True","47"
"2426","False","0","424","0","0","False","True","False","False","False","0","True","1"
"2427","False","0","572","0","0","False","True","False","False","False","0","True","6"
"2428","False","0","666","0","0","False","True","False","False","False","0","True","24"
"2429","False","0","952","0","0","False","True","False","False","False","0","True","1"
"2430","False","0","236","0","0","False","True","False","False","False","0","True","4"
"2431","False","0","188","0","0","False","True","False","False","False","0","True","2"
"2432","False","0","342","0","0","False","True","False","False","True","0","True","1"
"2433","False","0","379","0","0","False","True","False","False","False","0","True","3"
"2434","False","0","280","0","0","False","True","False","False","True","0","True","2"
"2435","False","0","540","0","0","False","True","False","False","False","0","True","2"
"2436","False","0","684","0","0","False","True","False","False","False","0","True","7"
"2437","False","0","563","0","0","False","True","False","False","False","0","True","20"
"2438","False","0","487","0","0","False","True","False","False","False","0","True","2"
"2439","False","0","665","0","0","False","True","False","False","False","0","True","3"
"2440","False","0","803","0","0","False","True","False","False","False","0","True","34"
"2441","False","0","487","0","0","False","True","False","False","False","0","True","2"
"2442","False","0","450","0","0","False","True","False","False","False","0","True","1"
"2443","False","0","1341","0","0","False","True","False","False","False","0","True","47"
"2444","False","0","869","0","0","False","True","False","False","True","0","True","13"
"2445","False","0","462","0","0","False","True","False","False","False","0","True","6"
"2446","False","0","1189","0","0","False","True","False","False","True","0","True","45"
"2447","False","0","713","0","0","False","True","False","False","False","0","True","1"
"2448","False","0","296","0","0","False","True","False","False","False","0","True","3"
"2449","False","0","372","0","0","False","True","False","False","True","0","True","3"
"2450","False","0","736","0","0","False","True","False","False","False","0","True","7"
"2451","False","0","431","0","0","False","True","False","False","False","0","True","5"
"2452","False","0","507","0","0","False","True","False","False","False","0","True","2"
"2453","False","0","315","0","0","False","True","False","False","False","0","True","3"
"2454","False","0","481","0","0","False","True","False","False","False","0","True","2"
"2455","False","0","554","0","0","False","True","False","False","False","0","True","2"
"2456","False","0","1039","0","0","False","True","False","False","True","0","True","41"
"2457","False","0","380","0","0","False","True","False","False","True","0","True","2"
"2458","False","0","1085","0","0","False","True","False","False","False","0","True","13"
"2459","False","0","406","0","0","False","True","False","False","False","0","True","4"
"2460","False","0","566","0","0","False","True","True","False","True","0","True","11"
"2461","False","0","1335","0","0","False","True","False","False","False","0","True","47"
"2462","False","0","367","0","0","False","True","False","False","False","0","True","6"
"2463","False","0","676","0","0","False","True","False","False","False","0","True","7"
"2464","False","0","637","0","0","False","True","False","False","False","0","True","8"
"2465","False","0","504","0","0","False","True","False","False","False","0","True","2"
"2466","False","0","1527","0","0","False","True","False","False","False","0","True","51"
"2467","False","0","550","0","0","False","True","False","False","False","0","True","2"
"2468","False","0","452","0","0","False","True","False","False","False","0","True","1"
"2469","False","0","1056","0","0","False","True","False","False","False","0","True","14"
"2470","False","0","532","0","0","False","True","False","False","False","0","True","2"
"2471","False","0","866","0","0","False","True","False","False","False","0","True","6"
"2472","False","0","649","0","0","False","True","False","False","False","0","True","24"
"2473","False","0","2234","0","0","False","True","False","False","False","0","True","46"
"2474","False","0","754","0","0","False","True","False","False","True","0","True","27"
"2475","False","0","426","0","0","False","True","False","False","False","0","True","5"
"2476","False","0","492","0","0","False","True","False","False","False","0","True","2"
"2477","False","0","355","0","0","False","True","False","False","False","0","True","1"
"2478","False","0","585","0","0","False","True","False","False","False","0","True","2"
"2479","False","0","1269","0","0","False","True","False","False","True","0","True","47"
"2480","False","0","1150","0","0","False","True","False","False","False","0","True","60"
"2481","False","0","1141","0","0","False","True","False","False","True","0","True","46"
"2482","False","0","451","0","0","False","True","False","False","False","0","True","5"
"2483","False","0","539","0","0","False","True","False","False","False","0","True","2"
"2484","False","0","969","0","0","False","True","False","False","False","0","True","3"
"2485","False","0","211","0","0","False","True","False","False","False","0","True","1"
"2486","False","0","398","0","0","False","True","False","False","False","0","True","1"
"2487","False","0","419","0","0","False","True","False","False","True","0","True","2"
"2488","False","0","365","0","0","False","True","False","False","True","0","True","2"
"2489","False","0","766","0","0","False","True","False","False","True","0","True","24"
"2490","False","0","540","0","0","False","True","False","False","False","0","True","2"
"2491","False","0","953","0","0","False","True","False","False","False","0","True","1"
"2492","False","0","300","0","0","False","True","False","False","False","0","True","3"
"2493","False","0","491","0","0","False","True","False","False","False","0","True","11"
"2494","False","0","702","0","0","False","True","False","False","False","0","True","11"
"2495","False","0","345","0","0","False","True","False","False","True","0","True","1"
"2496","False","0","2258","0","0","False","True","False","False","False","0","True","46"
"2497","False","0","661","0","0","False","True","False","False","False","0","True","22"
"2498","False","0","558","0","0","False","True","False","False","False","0","True","2"
"2499","False","0","123","0","0","False","True","False","False","False","0","True","2"
"2500","False","0","253","0","0","False","True","False","False","True","0","True","3"
"2501","False","0","550","0","0","False","True","False","False","False","0","True","1"
"2502","False","0","350","0","0","False","True","False","False","False","0","True","1"
"2503","False","0","705","0","0","False","True","False","False","False","0","True","26"
"2504","False","0","559","0","0","False","True","False","False","True","0","True","3"
"2505","False","0","708","0","0","False","True","False","False","False","0","True","2"
"2506","False","0","280","0","0","False","True","False","False","True","0","True","2"
"2507","False","0","479","0","0","False","True","False","False","False","0","True","3"
"2508","False","0","964","0","0","False","True","False","False","False","0","True","1"
"2509","False","0","547","0","0","False","True","False","False","False","0","True","2"
"2510","False","0","459","0","0","False","True","False","False","False","0","True","1"
"2511","False","0","545","0","0","False","True","False","False","False","0","True","2"
"2512","False","0","321","0","0","False","True","False","False","False","0","True","3"
"2513","False","0","460","0","0","False","True","False","False","False","0","True","1"
"2514","False","0","288","0","0","False","True","False","False","True","0","True","3"
"2515","False","0","550","0","0","False","True","False","False","False","0","True","1"
"2516","False","0","488","0","0","False","True","False","False","True","0","True","7"
"2517","False","0","448","0","0","False","True","False","False","True","0","True","2"
"2518","False","0","480","0","0","False","True","False","False","False","0","True","2"
"2519","False","0","541","0","0","False","True","False","False","False","0","True","2"
"2520","False","0","269","0","0","False","True","False","False","False","0","True","1"
"2521","False","0","463","0","0","False","True","False","False","False","0","True","2"
"2522","False","0","495","0","0","False","True","False","False","False","0","True","2"
"2523","False","0","784","0","0","False","True","False","False","False","0","True","13"
"2524","False","0","536","0","0","False","True","False","False","False","0","True","2"
"2525","False","0","1125","0","0","False","True","False","False","False","0","True","30"
"2526","False","0","570","0","0","False","True","False","False","False","0","True","1"
"2527","False","0","443","0","0","False","True","False","False","False","0","True","1"
"2528","False","0","484","0","0","False","True","False","False","False","0","True","2"
"2529","False","0","310","0","0","False","True","False","False","False","0","True","3"
"2530","False","0","251","0","0","False","True","False","False","False","0","True","3"
"2531","False","0","1362","0","0","False","True","False","False","False","0","True","42"
"2532","False","0","740","0","0","False","True","False","False","True","0","True","19"
"2533","False","0","623","0","0","False","True","False","False","False","0","True","8"
"2534","False","0","805","0","0","False","True","False","False","False","0","True","5"
"2535","False","0","537","0","0","False","True","False","False","False","0","True","2"
"2536","False","0","149","0","0","False","True","False","False","False","0","True","0"
"2537","False","0","394","0","0","False","True","False","False","False","0","True","10"
"2538","False","0","544","0","0","False","True","False","False","False","0","True","2"
"2539","False","0","354","0","0","False","True","False","False","False","0","True","6"
"2540","False","0","407","0","0","False","True","False","False","False","0","True","5"
"2541","False","0","504","0","0","False","True","False","False","False","0","True","6"
"2542","False","0","789","0","0","False","True","False","False","True","0","True","9"
"2543","False","0","129","0","0","False","True","False","False","False","0","True","2"
"2544","False","0","187","0","0","False","True","False","False","True","0","True","3"
"2545","False","0","276","0","0","False","True","False","False","True","0","True","3"
"2546","False","0","542","0","0","False","True","False","False","True","0","True","3"
"2547","False","0","315","0","0","False","True","False","False","False","0","True","2"
"2548","False","0","512","0","0","False","True","False","False","True","0","True","3"
"2549","False","0","938","0","0","False","True","False","False","False","0","True","25"
"2550","False","0","720","0","0","False","True","False","False","False","0","True","3"
"2551","False","0","429","0","0","False","True","False","False","False","0","True","1"
"2552","False","0","692","0","0","False","True","False","False","True","0","True","10"
"2553","False","0","397","0","0","False","True","False","False","False","0","True","9"
"2554","False","0","429","0","0","False","True","False","False","False","0","True","3"
"2555","False","0","956","0","0","False","True","False","False","False","0","True","15"
"2556","False","0","540","0","0","False","True","False","False","False","0","True","2"
"2557","False","0","510","0","0","False","True","False","False","False","0","True","2"
"2558","False","0","269","0","0","False","True","False","False","False","0","True","2"
"2559","False","0","1287","0","0","False","True","False","False","False","0","True","44"
"2560","False","0","429","0","0","False","True","False","False","False","0","True","5"
"2561","False","0","375","0","0","False","True","False","False","False","0","True","15"
"2562","False","0","705","0","0","False","True","False","False","False","0","True","26"
"2563","False","0","1273","0","0","False","True","False","False","True","0","True","44"
"2564","False","0","661","0","0","False","True","False","False","False","0","True","5"
"2565","False","0","628","0","0","False","True","False","False","False","0","True","18"
"2566","False","0","406","0","0","False","True","False","False","False","0","True","4"
"2567","False","0","616","0","0","False","True","False","False","True","0","True","8"
"2568","False","0","405","0","0","False","True","False","False","False","0","True","5"
"2569","False","0","557","0","0","False","True","False","False","False","0","True","2"
"2570","False","0","240","0","0","False","True","False","False","False","0","True","0"
"2571","False","0","535","0","0","False","True","False","False","False","0","True","2"
"2572","False","0","817","0","0","False","True","False","False","True","0","True","16"
"2573","False","0","452","0","0","False","True","False","False","False","0","True","1"
"2574","False","0","654","0","0","False","True","False","False","False","0","True","8"
"2575","False","0","435","0","0","False","True","False","False","False","0","True","3"
"2576","False","0","562","0","0","False","True","True","False","False","0","True","11"
"2577","False","0","355","0","0","False","True","False","False","False","0","True","3"
"2578","False","0","728","0","0","False","True","False","False","False","0","True","5"
"2579","False","0","769","0","0","False","True","False","False","False","0","True","2"
"2580","False","0","410","0","0","False","True","False","False","False","0","True","2"
"2581","False","0","639","0","0","False","True","False","False","True","0","True","6"
"2582","False","0","630","0","0","False","True","False","False","False","0","True","29"
"2583","False","0","309","0","0","False","True","False","False","False","0","True","4"
"2584","False","0","322","0","0","False","True","False","False","False","0","True","1"
"2585","False","0","561","0","0","False","True","False","False","False","0","True","5"
"2586","False","0","1199","0","0","False","True","False","False","False","0","True","59"
"2587","False","0","538","0","0","False","True","False","False","False","0","True","2"
"2588","False","0","429","0","0","False","True","True","False","True","0","True","9"
"2589","False","0","366","0","0","False","True","False","False","True","0","True","3"
"2590","False","0","325","0","0","False","True","False","False","False","0","True","1"
"2591","False","0","496","0","0","False","True","False","False","False","0","True","1"
"2592","False","0","764","0","0","False","True","False","False","False","0","True","11"
"2593","False","0","479","0","0","False","True","False","False","False","0","True","2"
"2594","False","0","544","0","0","False","True","False","False","False","0","True","2"
"2595","False","0","1128","0","0","False","True","False","False","False","0","True","42"
"2596","False","0","555","0","0","False","True","False","False","False","0","True","1"
"2597","True","0","982","0","0","False","True","False","False","False","0","True","14"
"2598","False","0","1029","0","0","False","True","False","False","False","0","True","17"
"2599","False","0","401","0","0","False","True","False","False","False","0","True","4"
"2600","False","0","383","0","0","False","True","False","False","True","0","True","2"
"2601","False","0","403","0","0","False","True","False","False","True","0","True","2"
"2602","False","0","600","0","0","False","True","False","False","False","0","True","2"
"2603","False","0","2212","0","0","False","True","False","False","False","0","True","0"
"2604","False","0","392","0","0","False","True","False","False","True","0","True","2"
"2605","False","0","559","0","0","False","True","False","False","False","0","True","2"
"2606","False","0","257","0","0","False","True","False","False","True","0","True","1"
"2607","False","0","737","0","0","False","True","False","False","False","0","True","28"
"2608","False","0","551","0","0","False","True","False","False","False","0","True","2"
"2609","False","0","316","0","0","False","True","False","False","False","0","True","3"
"2610","False","0","1177","0","0","False","True","False","False","False","0","True","46"
"2611","False","0","471","0","0","False","True","False","False","False","0","True","2"
"2612","False","0","593","0","0","False","True","False","False","False","0","True","21"
"2613","False","0","893","0","0","False","True","False","False","True","0","True","22"
"2614","False","0","782","0","0","False","True","False","False","True","0","True","16"
"2615","False","0","552","0","0","False","True","False","False","False","0","True","2"
"2616","False","0","232","0","0","False","True","False","False","False","0","True","5"
"2617","False","0","422","0","0","False","True","False","False","False","0","True","3"
"2618","False","0","169","0","0","False","True","False","False","False","0","True","1"
"2619","False","0","1106","0","0","False","True","False","False","False","0","True","34"
"2620","False","0","677","0","0","False","True","False","False","False","0","True","6"
"2621","False","0","348","0","0","False","True","False","False","False","0","True","4"
"2622","False","0","490","0","0","False","True","False","False","False","0","True","2"
"2623","False","0","1049","0","0","False","True","False","False","True","0","True","36"
"2624","False","0","388","0","0","False","True","False","False","True","0","True","11"
"2625","False","0","1154","0","0","False","True","False","False","False","0","True","60"
"2626","False","0","398","0","0","False","True","False","False","True","0","True","12"
"2627","False","0","1314","0","0","False","True","False","False","False","0","True","47"
"2628","False","0","725","0","0","False","True","False","False","False","0","True","11"
"2629","False","0","691","0","0","False","True","False","False","True","0","True","26"
"2630","False","0","2571","0","0","False","True","False","False","False","0","True","45"
"2631","False","0","639","0","0","False","True","False","False","True","0","True","6"
"2632","False","0","918","0","0","False","True","False","False","False","0","True","25"
"2633","False","0","434","0","0","False","True","False","False","False","0","True","3"
"2634","False","0","1300","0","0","False","True","False","False","True","0","True","47"
"2635","False","0","664","0","0","False","True","False","False","True","0","True","39"
"2636","False","0","448","0","0","False","True","True","False","False","0","True","7"
"2637","False","0","801","0","0","False","True","False","False","True","0","True","13"
"2638","False","0","267","0","0","False","True","False","False","False","0","True","2"
"2639","False","0","519","0","0","False","True","False","False","False","0","True","10"
"2640","False","0","1332","0","0","False","True","False","False","False","0","True","47"
"2641","False","0","675","0","0","False","True","False","False","False","0","True","2"
"2642","False","0","1134","0","0","False","True","False","False","False","0","True","46"
"2643","False","0","544","0","0","False","True","False","False","False","0","True","2"
"2644","False","0","235","0","0","False","True","False","False","False","0","True","3"
"2645","False","0","411","0","0","False","True","False","False","False","0","True","1"
"2646","False","0","639","0","0","False","True","False","False","True","0","True","6"
"2647","False","0","1141","0","0","False","True","False","False","False","0","True","47"
"2648","False","0","471","0","0","False","True","False","False","True","0","True","3"
"2649","False","0","395","0","0","False","True","False","False","False","0","True","3"
"2650","False","0","504","0","0","False","True","False","False","False","0","True","2"
"2651","False","0","241","0","0","False","True","False","False","False","0","True","2"
"2652","False","0","328","0","0","False","True","False","False","False","0","True","2"
"2653","False","0","1075","0","0","False","True","False","False","False","0","True","51"
"2654","False","0","761","0","0","False","True","False","False","True","0","True","12"
"2655","False","0","960","0","0","False","True","False","False","False","0","True","15"
"2656","False","0","616","0","0","False","True","False","False","True","0","True","8"
"2657","False","0","2564","0","0","False","True","False","False","False","0","True","45"
"2658","False","0","691","0","0","False","True","False","False","False","0","True","12"
"2659","False","0","745","0","0","False","True","False","False","True","0","True","21"
"2660","False","0","1065","0","0","False","True","False","False","False","0","True","51"
"2661","False","0","559","0","0","False","True","False","False","False","0","True","2"
"2662","False","0","762","0","0","False","True","False","False","True","0","True","26"
"2663","False","0","481","0","0","False","True","False","False","False","0","True","12"
"2664","False","0","1046","0","0","False","True","False","False","False","0","True","1"
"2665","False","0","441","0","0","False","True","False","False","False","0","True","1"
"2666","False","0","717","0","0","False","True","False","False","False","0","True","0"
"2667","False","0","412","0","0","False","True","False","False","False","0","True","1"
"2668","False","0","524","0","0","False","True","False","False","False","0","True","2"
"2669","False","0","590","0","0","False","True","False","False","True","0","True","21"
"2670","False","0","397","0","0","False","True","False","False","False","0","True","2"
"2671","False","0","297","0","0","False","True","False","False","True","0","True","4"
"2672","False","0","1033","0","0","False","True","False","False","False","0","True","11"
"2673","False","0","743","0","0","False","True","False","False","True","0","True","9"
"2674","False","0","308","0","0","False","True","False","False","False","0","True","3"
"2675","False","0","319","0","0","False","True","False","False","False","0","True","2"
"2676","False","0","291","0","0","False","True","False","False","True","0","True","2"
"2677","False","0","493","0","0","False","True","False","False","False","0","True","2"
"2678","False","0","240","0","0","False","True","False","False","False","0","True","4"
"2679","False","0","472","0","0","False","True","False","False","False","0","True","7"
"2680","False","0","304","0","0","False","True","False","False","False","0","True","2"
"2681","False","0","893","0","0","False","True","False","False","False","0","True","11"
"2682","False","0","1143","0","0","False","True","False","False","False","0","True","44"
"2683","False","0","1287","0","0","False","True","False","False","True","0","True","44"
"2684","False","0","456","0","0","False","True","False","False","False","0","True","5"
"2685","False","0","433","0","0","False","True","False","False","False","0","True","4"
"2686","False","0","536","0","0","False","True","False","False","False","0","True","2"
"2687","False","0","317","0","0","False","True","False","False","False","0","True","2"
"2688","False","0","660","0","0","False","True","False","False","True","0","True","18"
"2689","False","0","319","0","0","False","True","False","False","False","0","True","2"
"2690","False","0","536","0","0","False","True","False","False","False","0","True","1"
"2691","False","0","421","0","0","False","True","False","False","False","0","True","1"
"2692","False","0","725","0","0","False","True","False","False","False","0","True","13"
"2693","False","0","467","0","0","False","True","False","False","True","0","True","3"
"2694","False","0","1207","0","0","False","True","False","False","False","0","True","45"
"2695","False","0","1311","0","0","False","True","False","False","False","0","True","47"
"2696","False","0","545","0","0","False","True","False","False","False","0","True","2"
"2697","False","0","548","0","0","False","True","False","False","False","0","True","2"
"2698","False","0","662","0","0","False","True","False","False","False","0","True","2"
"2699","False","0","304","0","0","False","True","False","False","False","0","True","2"
"2700","False","0","727","0","0","False","True","False","False","False","0","True","11"
"2701","False","0","503","0","0","False","True","False","False","False","0","True","2"
"2702","False","0","511","0","0","False","True","False","False","False","0","True","2"
"2703","False","0","1287","0","0","False","True","False","False","False","0","True","24"
"2704","False","0","1049","0","0","False","True","False","False","True","0","True","36"
"2705","False","0","1232","0","0","False","True","False","False","False","0","True","31"
"2706","False","0","504","0","0","False","True","False","False","False","0","True","8"
"2707","False","0","1267","0","0","False","True","False","False","True","0","True","44"
"2708","False","0","386","0","0","False","True","False","False","False","0","True","1"
"2709","False","0","709","0","0","False","True","False","False","True","0","True","4"
"2710","False","0","414","0","0","False","True","False","False","True","0","True","5"
"2711","False","0","453","0","0","False","True","False","False","False","0","True","5"
"2712","False","0","306","0","0","False","True","False","False","False","0","True","3"
"2713","False","0","352","0","0","False","True","False","False","False","0","True","7"
"2714","False","0","496","0","0","False","True","False","False","False","0","True","2"
"2715","False","0","395","0","0","False","True","False","False","True","0","True","12"
"2716","False","0","147","0","0","False","True","False","False","False","0","True","0"
"2717","False","0","1265","0","0","False","True","False","False","True","0","True","46"
"2718","False","0","247","0","0","False","True","False","False","False","0","True","2"
"2719","False","0","443","0","0","False","True","False","False","False","0","True","1"
"2720","False","0","180","0","0","False","True","False","False","False","0","True","1"
"2721","False","0","571","0","0","False","True","False","False","False","0","True","2"
"2722","False","0","324","0","0","False","True","False","False","False","0","True","3"
"2723","False","0","381","0","0","False","True","False","False","False","0","True","4"
"2724","False","0","625","0","0","False","True","False","False","False","0","True","18"
"2725","False","0","372","0","0","False","True","False","False","False","0","True","1"
"2726","False","0","722","0","0","False","True","False","False","False","0","True","0"
"2727","False","0","473","0","0","False","True","False","False","False","0","True","3"
"2728","False","0","643","0","0","False","True","False","False","False","0","True","10"
"2729","False","0","567","0","0","False","True","False","False","False","0","True","3"
"2730","False","0","1058","0","0","True","True","False","False","False","0","True","44"
"2731","False","0","171","0","0","False","True","False","False","False","0","True","0"
"2732","False","0","543","0","0","False","True","False","False","False","0","True","2"
"2733","False","0","475","0","0","False","True","False","False","False","0","True","4"
"2734","False","0","372","0","0","False","True","False","False","True","0","True","3"
"2735","False","0","499","0","0","False","True","False","False","False","0","True","1"
"2736","False","0","291","0","0","False","True","False","False","True","0","True","3"
"2737","False","0","689","0","0","False","True","False","False","True","0","True","15"
"2738","False","0","643","0","0","False","True","True","False","False","0","True","6"
"2739","False","0","451","0","0","False","True","True","False","False","0","True","7"
"2740","False","0","534","0","0","False","True","False","False","False","0","True","2"
"2741","False","0","468","0","0","False","True","False","False","False","0","True","3"
"2742","False","0","459","0","0","False","True","False","False","False","0","True","2"
"2743","False","0","339","0","0","False","True","False","False","False","0","True","3"
"2744","False","0","1305","0","0","False","True","False","False","False","0","True","43"
"2745","False","0","317","0","0","False","True","False","False","False","0","True","2"
"2746","False","0","212","0","0","False","True","False","False","False","0","True","3"
"2747","False","0","449","0","0","False","True","False","False","False","0","True","2"
"2748","False","0","837","0","0","False","True","False","False","False","0","True","8"
"2749","False","0","1214","0","0","False","True","False","False","False","0","True","47"
"2750","False","0","382","0","0","False","True","False","False","False","0","True","2"
"2751","False","0","612","0","0","False","True","False","False","True","0","True","21"
"2752","False","0","87","0","0","False","True","False","False","False","0","True","0"
